,attachments,author_id,created_at,id,text,category,retweet_count,reply_count,like_count,quote_count,edit_history_tweet_ids
8523,,8.98879878895817e+17,2022-09-10 03:53:45+00:00,1.56844761279329e+18,みずほ銀行のアプリの復旧と戦うこと 只今1時間経過,4.0,0.0,0.0,0.0,0.0,
8635,,79207749.0,2022-09-10 05:45:36+00:00,1.56847576082194e+18,"#phishing #詐欺 #みずほ銀行
みずほ銀行のフィッシングサイトが多数発生しています。
メールアドレスを入力後、さらにヤフーのフィッシングサイトが同居。

銀行からのメールやSMSのリンクは押さずに、ブックマークや公式アプリから安全にアクセスしましょう。
🏦みずほ銀行 https://t.co/6pmdEnfaij https://t.co/0yPBdpX8mk",3.0,1.0,0.0,0.0,0.0,
9050,,9.90228319802048e+17,2022-09-10 11:57:47+00:00,1.56856942117376e+18,RT @star_3975: みずほの口座開設アプリが何度やっても認識しない・画像撮影に戻る・次にを押すと最初に戻るなどアプリの体裁を保っていない件,4.0,1.0,0.0,0.0,0.0,
9261,,1.5199890932159e+18,2022-09-10 14:30:58+00:00,1.56860797342097e+18,みずほアプリメンテナスはやめてクレメンス…,4.0,0.0,0.0,0.0,0.0,
9903,,3700738580.0,2022-09-11 08:35:59+00:00,1.56888102641142e+18,みずほ銀行のアプリ通帳無くなってメモも消えてもた…入出金明細ではもうメモ書けないんか…便利だったのに・ω・,4.0,0.0,0.0,0.0,0.0,
9953,,90371152.0,2022-09-11 09:21:45+00:00,1.56889254186045e+18,みずほ銀行の手続きアプリ、マイナンバーカードの撮影機能が非常に苛立たしい。自動で撮影するから位置合わせてくれって、あってても全然撮影しないし、謎にタイムアウトしていくし、これ普通に操作者に撮影させるほうがよっぽどええだろうに、なんなの。,4.0,0.0,0.0,0.0,0.0,
10072,,1.2097919189488e+18,2022-09-11 11:00:59+00:00,1.56891751608446e+18,みずほのアプリ使ってるんだけど、suicaチャージ失敗してリトライボタン直しても一生治らないんだけど😡,4.0,0.0,0.0,0.0,0.0,
10925,,1.14333693898156e+18,2022-09-12 02:41:43+00:00,1.56915425879224e+18,"みずほ銀行が中心となって開発したJ-Coin Payというアプリをダウンロードして金融機関口座への接続を完了させるという単純作業で200円分のJ-Coin Pay残高がひょいともらえます。

🍟ガストの山盛りポテトフライが税込219円で食べられるクーポン番号とは⁉︎
https://t.co/1w3CHbCXSz",4.0,0.0,0.0,0.0,0.0,
10984,,4361875274.0,2022-09-12 03:24:39+00:00,1.56916506359615e+18,"ヤマト運輸の新しくリリースされたアプリが「みずほ銀行」しか対応してなくて、試せなかった…

残念！",3.0,0.0,0.0,0.0,0.0,
11110,,9.56304131341279e+17,2022-09-12 04:41:26+00:00,1.56918438529088e+18,みずほのアプリ、急に情報消えた,4.0,0.0,0.0,0.0,0.0,
11194,,1.24265758106929e+18,2022-09-12 06:07:11+00:00,1.569205968353e+18,"@uhipoi @K_POIKATSU @Rabbi_Finance @kaeru18680404 j-coin今アプリ落としてきて設定しました。
本人認証のタイムラグもあるのでみずほと
同時期に進めても良かったですね(*ФωФ)ﾉ

案件によっては口座開設が済んでないと
乗れないこともあるので難しいです(*´ω｀*)",4.0,0.0,0.0,0.0,0.0,
11201,,40500912.0,2022-09-12 06:34:12+00:00,1.56921276638445e+18,"ゴミ銀行みずほ。口座を開設しようと3回トライし挫折した。

web 申請もアプリ申請もだめ。名前を記入するところが文字数制限されていて、何も記入もできないし。

あと何も連絡がこないがアホ。結局自分から毎回電話している。",4.0,0.0,0.0,0.0,0.0,
11265,,1.51478987242212e+18,2022-09-12 07:44:44+00:00,1.56923051474119e+18,みずほ銀行の口座開設アプリ、免許証の認証ができる気しない😡😡😡,4.0,0.0,0.0,0.0,0.0,
11350,"{'media_keys': ['3_1569250948807290881', '3_1569250948769521670']}",1.15187664385979e+18,2022-09-12 09:05:57+00:00,1.56925095371462e+18,"訳あってみずほの口座開設したいんだけど、口座開設アプリの身分証撮影がゴミすぎる

シャッターボタンがなくて自動撮影なんだけど、びっくりするくらい認識しない https://t.co/yk2WKJwDRK",4.0,0.0,0.0,0.0,0.0,
11649,,1465027292.0,2022-09-12 13:57:47+00:00,1.56932439668229e+18,みずほ銀行のアプリ、一生写真認識しなくてクソ 早く潰れろ,4.0,0.0,0.0,0.0,0.0,
12163,,58734091.0,2022-09-13 03:11:55+00:00,1.56952424683737e+18,みずほダイレクトでアプリ版カード切り替えたら、パスワードやら第2暗証番号やらなんやら混乱してパスワードがロックされて、ロック解除しようとしたら電話して紙カード再発行しなきゃいけない、ってマジですか？（なにこの業務設計,4.0,0.0,0.0,0.0,0.0,
12529,,1.10258485909503e+18,2022-09-13 08:39:23+00:00,1.56960665479009e+18,"みずほダイレクトのアプリ凄く、すっごく使えないです
三井住友銀行のは便利なのに⤵️😭
何この違い",4.0,0.0,0.0,0.0,0.0,
12650,,209815664.0,2022-09-13 10:31:22+00:00,1.5696348381348e+18,"@Baruko_hit UIがもうゴミなんだよ…
クロネコアプリからにゃんpay選ぶとパスワードの手入力求められて「みずほ銀行に遷移します」とかいってみずほに飛ばされてまた認証求められるの。
もうアホかと…

もうちょっとまともなパートナーと組めばよかったのに,,,",3.0,0.0,1.0,0.0,0.0,
12789,,302593061.0,2022-09-13 12:38:06+00:00,1.56966673381604e+18,ワイは、今ではメガ3行をいろんな用途別に利用しているんだけど、みずほ銀行の店舗運営とか伝票とか30年前くらいから変わっていない感じで一番変化してない。アプリも一番使い勝手が悪い。あと残念なのは、プライベートバンキングの行員のレベルも客観的に他行対比劣る。将来はメガ2行になるなと。,4.0,0.0,0.0,0.0,0.0,
12889,,1.50397133320582e+18,2022-09-13 13:44:40+00:00,1.56968348517415e+18,"@solanine_spot ムカついたから

みずほアプリから𝙿𝚊𝚢𝙿𝚊𝚢銀行に振り込んで
𝙿𝚊𝚢𝙿𝚊𝚢銀行からBOOTHに振り込むという二度手間をした。
一応完了した。",4.0,0.0,0.0,0.0,0.0,
12953,,1.56240092993227e+18,2022-09-13 14:28:27+00:00,1.56969450371561e+18,"本日最終ですよー🤑

三井　新・古(対応⭕️)
三菱
住信
青空
郵貯
ローソン
セブン
スルガ
りそな
みずほ
みらい
SONY
Paypay
みんぎん

▶︎ 即金対応⭕️
▶︎ カード要✅
▶︎ レス速⭕️質問💮

DMまで
＃口座買取　＃副業　＃アカウント買取
#個人融資　＃お金に困ってます",1.0,0.0,0.0,0.0,0.0,
12955,,1.49391429343098e+18,2022-09-13 14:45:32+00:00,1.56969880125404e+18,"ジャニショ アイランドストア 代行

9/15 12:45入店

定価＋代行費＋送料(＋手数料)

🌟 当日渋谷原宿手渡し or 郵送
🌟 振込先払い可能な方優先
→ 口座振込(ゆうちょ みずほ) アプリ通し
🌟 代行費の詳細はDMにて

お気軽にお問い合わせください。",0.0,0.0,0.0,0.0,0.0,
13234,{'media_keys': ['3_1569846138496516096']},3527784080.0,2022-09-14 00:31:03+00:00,1.56984615216994e+18,みずほの口座開設アプリがゴミすぎる…多分通る写真撮るだけで一時間かかる上に、それに通った写真送っても✖＆書類で送られてきて最初からって… https://t.co/x3g2CPjEF9,4.0,0.0,0.0,0.0,0.0,
13695,{'media_keys': ['3_1569956880755339264']},5948162.0,2022-09-14 07:51:04+00:00,1.56995688624989e+18,Suicaで5000円まで10%還元のJ-coin payアプリを登録しようとしたところ、手持ちの三菱UFJ銀行とジャパンネット銀行と楽天銀行には対応してない、みずほ銀行系サービスで終了＼(^q^)／😇 https://t.co/TKsQGNS9ol,4.0,0.0,0.0,1.0,0.0,
13920,,8.10031111527105e+17,2022-09-14 09:49:22+00:00,1.56998665606493e+18,みずほ銀行のアプリ、多分サーバとのやり取りで停止する。大変混雑でメッセージも結構出やすいしもう滅茶苦茶だなぁ。。。,4.0,0.0,0.0,0.0,0.0,
14393,,1.10543149505582e+18,2022-09-14 15:05:05+00:00,1.5700661075744e+18,みずほのアプリ無能すぎて給料日にエラー起きてなんも見れん,4.0,0.0,0.0,1.0,0.0,
14923,,3009177817.0,2022-09-15 02:48:10+00:00,1.57024304583633e+18,"確定申告アプリfreeeでみずほ銀行の明細アップロードしたけど2カ月前のしかアップできへん。
みずほさんそれはないでしょう笑
これは手動入力かな。ゆっくりやってこ^ ^",4.0,0.0,0.0,0.0,0.0,
15420,,267868783.0,2022-09-15 10:12:30+00:00,1.57035486483595e+18,どうしても「にゃんPay」を使いたいので、仕方なく「みずほ銀行」の口座開設をしようと「みずほ口座開設&amp;手続きアプリ」を使用したが、前評判通りの最悪な仕様。役員一同には、このアプリで身分証明証を読み取ってみて欲しい。ブルーバック+三脚を利用してどうにか読み込めたが、手持ちでは不可能だ。,4.0,0.0,0.0,0.0,0.0,
15697,,1693827134.0,2022-09-15 13:42:50+00:00,1.57040779798424e+18,みずほのアプリ、取引履歴が日毎で降順ソートされているけれど、同一日に入出金があった場合に時間で降順ソートされてないのが信じられない,4.0,0.0,0.0,0.0,0.0,
16311,,88633009.0,2022-09-16 05:31:01+00:00,1.57064641692579e+18,みずほダイレクト、機種変前に申請してあるかどうかで地獄が味わえる魅惑のアプリ,4.0,0.0,0.0,0.0,0.0,
16397,,1.15600975930616e+18,2022-09-16 06:50:40+00:00,1.57066646166399e+18,林檎の日により、機種変更に取り組み中ですが「みずほ銀行ダイレクトアプリ」はandroid用の案内しかなくて途方に暮れているナウ（M菱、M井S友は記載アリ）。登録し直しかな〜。他のオンライン銀行はもっと複雑そう…忘れちゃいけんのがLINE、スイカ、PASMO…他にもボロボロ出てきそうｗ要注意デス,4.0,0.0,0.0,0.0,0.0,
16491,,2734798032.0,2022-09-16 08:29:39+00:00,1.57069137260852e+18,みずほ銀行のアプリやatm利便性が終わってるの二十年近く我慢したけどいいタイミングだからメインバンク変えようかな…ハガキでのやり取り舐めるなよ！って気持ちになってまう…,4.0,0.0,0.0,0.0,0.0,
16558,,82087956.0,2022-09-16 09:18:37+00:00,1.57070369375823e+18,みずほのアプリ、機種変更するとハガキ送付からやり直しとか。。,4.0,0.0,0.0,0.0,0.0,
16589,,9.5475498971229e+17,2022-09-16 10:09:34+00:00,1.5707165137826e+18,"信頼はないけど銀行アプリで使いやすいのはみずほなんだよね
三菱は堅実なデザイン。住友とりそなは広告が多い。",4.0,0.0,0.0,0.0,0.0,
16780,,309671563.0,2022-09-16 12:53:29+00:00,1.57075776873025e+18,iPhoneのデータ移行びっくりするほど簡単だった…技術の進歩すごいね…🥹だがみずほ銀行アプリ、てめーだけはダメだ。,4.0,0.0,0.0,0.0,0.0,
16950,"{'media_keys': ['3_1570792117857054721', '3_1570792117777354755']}",1.39632249329244e+18,2022-09-16 15:10:00+00:00,1.5707921231754e+18,"ようやくみずほWalletアプリを落としたぞ
(´・ω・)

#やり方わすれた
#まだよくわかってない https://t.co/Z9QNGP0Gpf https://t.co/BKNK1IYS1Z",4.0,0.0,0.0,0.0,0.0,
17259,,1.23620724069395e+18,2022-09-17 01:04:14+00:00,1.57094166407585e+18,必要だからみずほの口座開設しようとしたら、アプリの読み込み機能がクソすぎてダメ,4.0,0.0,0.0,0.0,0.0,
17268,,1.43342600662321e+18,2022-09-17 00:59:42+00:00,1.57094052629119e+18,みずほ銀行のアプリ海外でも使えて、ワイズ経由してカナダの自分の口座に送金できた👏渡航前カナダにいてもみずほで振込できるかが1番不安だったからよかった🥲同じような方いたら参考にしてください。。。,4.0,0.0,0.0,1.0,0.0,
17528,,51104527.0,2022-09-17 05:46:01+00:00,1.57101257733716e+18,#みずほ　携帯機種変更でアプリ設定更新。ワンタイムパスワードアプリの更新で、クレジットカード系もOK、銀行系は厳格でよいが、MUFGはネットのみで完結、三井住友はネットに友人の電話を組合わせ完結。みずほ… 再設定に2週間、それもハガキで通知だと。みずほのシステムはデクノボー、終わってる。,4.0,0.0,0.0,0.0,0.0,
17676,,9.98587408865051e+17,2022-09-17 08:29:31+00:00,1.5710537263241e+18,"みずほのシステムがクソなのがまた露呈してしまった(´ω｀)
住所変更で郵便番号入れても出てこなくてアプリで住所変更できなくて草生えた。

電話したらオペレータが使ってるシステム上でも出ないけど郵便局のサイトで入れたら出たので行けますだって。",4.0,0.0,0.0,0.0,0.0,
18420,{'media_keys': ['3_1571337619270938624']},1.4419263336432e+18,2022-09-18 03:19:05+00:00,1.57133799169579e+18,"@kaeru18680404 わたしもこの前デビットつくるときにそれ求められて、書類探したけどありませんでした。

みずほダイレクトアプリで再設定できました！

もしかしてカエルちゃんはこの画面までもいけない？ https://t.co/9atMTtxCDc",4.0,0.0,0.0,0.0,0.0,
19772,,9.50767112817066e+17,2022-09-19 05:24:36+00:00,1.57173196330802e+18,みずほマジで運営人「戻る」て概念失ってるらしくてアプリでもサイトでも、「戻る」「ホーム」の最低限必要なボタンが定期的に消えて「は？？？？」てなる。ガチのゴミ銀行。ダイナマイト爆破するべき,4.0,0.0,0.0,0.0,0.0,
19935,,4834422792.0,2022-09-19 08:02:05+00:00,1.57177159680906e+18,みずほダイレクトのアプリ使いやすくなっててびっくりした！,4.0,0.0,0.0,0.0,0.0,
19986,,2668614840.0,2022-09-19 08:52:22+00:00,1.57178425213571e+18,"銀行系アプリはググった時にみずほのアプリが大変そうだった
未だに書類で対応て…",4.0,0.0,0.0,1.0,0.0,
20372,,7.9783149363243e+17,2022-09-19 12:31:36+00:00,1.57183942457678e+18,"新しいiPhoneでみずほ銀行アプリ使おうとしたら、ワンタイムパスワードを解約して2週間ハガキ待つ手続きが必要らしい。
そして旧端末でもログイン出来なくなった…
ワンタイムパスワードの解約手続きも営業時間内のみ。
これは本当に酷い。解約したい。",4.0,0.0,0.0,0.0,0.0,
21112,,1.39385401714333e+18,2022-09-19 23:47:03+00:00,1.57200940474001e+18,@Calking65930713 このままだと決済アプリ側が全部独自実装して全銀の意味が無くなるからな気はします。みずほのJ-Coinとか正にこれの変わりみたいな動きしますしね。🤔,4.0,0.0,0.0,0.0,0.0,
21257,,97796179.0,2022-09-20 02:03:55+00:00,1.57204385011352e+18,必要があってみずほ銀行の口座をアプリで開設しようとしたら1週間もたって封書で入力不備で開設できませんって連絡来たんだが（なぜメールじゃない）,4.0,0.0,0.0,0.0,0.0,
21258,,1.09379924413204e+18,2022-09-20 02:03:45+00:00,1.57204380929033e+18,"わけあってみずほ銀行→新生銀行の振込しようとしたら、手数料320円だと。

いくらなんでも高すぎるわ！

別の方法を考えよう。",3.0,0.0,0.0,0.0,0.0,
21259,{'media_keys': ['3_1572043795222630400']},1.56937871604385e+18,2022-09-20 02:03:44+00:00,1.57204380134215e+18,"三井住友→高価買取中🤫

三菱、みずほ、ゆうちょ→買取強化中🤫

りそな、他各メガバンク、地銀も高価買取中🤫

詐欺には注意🙅‍♂️

騙される前にDM下さい🥺

 #口座買取
#お金に困ってます https://t.co/VumrdxN7e3",1.0,0.0,0.0,0.0,0.0,
21470,,1.24187812318599e+18,2022-09-20 04:42:49+00:00,1.57208383746279e+18,"楽天リアルタイムランキング 13:42
[ブック] 13位 495円 ☆☆☆☆☆(0件)

暁のヨナ 39【電子書籍】[ 草凪みずほ ]

【電子書籍なら、スマホ・パソコンの無料アプリで今すぐ読める！】
https://t.co/bUcsZ9x5fu",-1.0,0.0,0.0,0.0,0.0,
21730,,8.47022329523687e+17,2022-09-20 08:11:44+00:00,1.5721364115283e+18,"今の認証すごいな
PayPayの認証してたんだけど
認証のチップ？それ入ってる免許証だと携帯で読み込んで、免許センターで設定した暗証番号で承認された(本人の顔写真は必要だけど)
すごい進んでるんやな！
みずほのアプリはゴミだって再認識させられた！",4.0,0.0,0.0,1.0,0.0,
21782,,102504166.0,2022-09-20 09:08:34+00:00,1.57215071456212e+18,機種変更したらみずほ銀行のアプリ使えなくなったけどブラウザからなんでも出来るから困らない。ザルセキュリティでは。,4.0,0.0,0.0,0.0,0.0,
21888,,1.24187812318599e+18,2022-09-20 10:45:55+00:00,1.57217521511917e+18,"楽天リアルタイムランキング 19:45
[ブック] 13位 495円 ☆☆☆☆☆(0件)

暁のヨナ 39【電子書籍】[ 草凪みずほ ]

【電子書籍なら、スマホ・パソコンの無料アプリで今すぐ読める！】
https://t.co/bUcsZ9x5fu",0.0,0.0,0.0,0.0,0.0,
22068,,754310862.0,2022-09-20 12:55:33+00:00,1.57220783988791e+18,みずほ銀行アプリ、残高が――――――円になってるけど、どうした？残高死んだ？,4.0,0.0,0.0,0.0,0.0,
22111,,1.24187812318599e+18,2022-09-20 13:39:58+00:00,1.57221901719635e+18,"楽天リアルタイムランキング 22:39
[ブック] 12位 495円 ☆☆☆☆☆(0件)

暁のヨナ 39【電子書籍】[ 草凪みずほ ]

【電子書籍なら、スマホ・パソコンの無料アプリで今すぐ読める！】
https://t.co/bUcsZ9x5fu",-1.0,0.0,0.0,0.0,0.0,
22205,,1.0463996242678e+18,2022-09-20 14:55:13+00:00,1.57223795484803e+18,みずほ銀行をアプリで口座開設したけど、「ポイントをお得に貯めたいならこっち」「貯蓄したいならこっち」(内容はうろ覚え)みたいな選択肢を適当に選んだらリボ払いのクレジットカードになったんだけど！？わかりにくいよ…,4.0,0.0,1.0,0.0,0.0,
23750,,1.24187812318599e+18,2022-09-21 22:34:39+00:00,1.57271596323741e+18,"楽天リアルタイムランキング 07:34
[ブック] 22位 495円 ★★★★★(1件)

暁のヨナ 39【電子書籍】[ 草凪みずほ ]

【電子書籍なら、スマホ・パソコンの無料アプリで今すぐ読める！】
https://t.co/bUcsZ9x5fu",-1.0,0.0,0.0,0.0,0.0,
23781,{'media_keys': ['3_1572718950454300672']},1.38461174614548e+18,2022-09-21 22:46:32+00:00,1.57271895391039e+18,みずほ銀行アプリでこんなん出たんやけどみずほ銀行ってホンマ終わってるな https://t.co/cuzPjBPAC6,4.0,0.0,0.0,0.0,0.0,
23990,,276968226.0,2022-09-22 01:35:00+00:00,1.5727613492973e+18,"みずほダイレクト、アプリ版の第2暗証番号発行したんだけど思ってた挙動と違うな
authenticaterとかにしてくれ",4.0,0.0,0.0,0.0,0.0,
23991,,1.53126496356561e+18,2022-09-22 01:34:10+00:00,1.57276113896978e+18,"みずほのグルディスおーわりっ！

これって結果発表いつくらいに来るの？",5.0,0.0,0.0,1.0,0.0,
23993,,73380800.0,2022-09-22 01:54:21+00:00,1.57276621938337e+18,みずほは別件で何回か電話きとるのに(⁠≧⁠▽⁠≦⁠)皆様お気をつけくだせえ。止まってから銀行窓口で聞くなり自分で電話番号調べてね。大口で取引に使う人なら口座一つで止まって困るわけないし(⁠≧⁠▽⁠≦⁠),3.0,0.0,0.0,1.0,0.0,
23994,,73380800.0,2022-09-22 01:54:21+00:00,1.57276621718975e+18,"＞みずほ銀行をry
お客様の口座に異常な取引が確認されましたので、「マネーロンダリング及びテロ資金供与対策ガイドライン」に基づくみずほ銀行の対応方針に従い、口座振替及び振込を一時停止させていただきました。
え？今入金できましたが?最近各銀行からチェックと言いながら電話も来ないよ？",3.0,0.0,1.0,0.0,0.0,
23997,,72788699.0,2022-09-22 01:53:35+00:00,1.57276602408855e+18,"四条河原町のみずほ銀行も移店。
お爺さん、母が働いていた旧富士銀行。
実家も今月末で無くなってしまう。
自分の子供の頃には考えられんかったなぁ…🙏",3.0,0.0,0.0,1.0,0.0,
24283,{'media_keys': ['3_1572816081433026561']},8.16522898248602e+17,2022-09-22 05:12:30+00:00,1.57281608439445e+18,"みずほ銀行さん、流石に個人情報漏洩💦

オンラインバンク見たくてみずほのアプリ開いたらSNS認証が必要って出て、10年前に解約した携帯番号が載ってた。

訂正したいと思って、右の　〉を押す。

すると即時送信済みのページへ。

「お困りですか？」って。お困りどころじゃないですよ😇

#みずほ銀行 https://t.co/9NrfeHgGNh",4.0,0.0,0.0,0.0,0.0,
24284,,213579107.0,2022-09-22 05:11:28+00:00,1.57281582351293e+18,"みずほって本当使えねぇな
休みのたびにATM止まるし意味不明に頑固だし

取引辞めたいけどアレコレ引き落とし変えるの面倒だし

ic壊れたから1ヶ月キャッシュカード無し生活しろって馬鹿なの？

( ´Д`)y━･~~",3.0,0.0,0.0,0.0,0.0,
24285,,1.03546969272542e+18,2022-09-22 05:09:58+00:00,1.57281544615563e+18,"@Mizuhotti20 みずほさんありーーー！！！
ケーキ作ってもらおうか😎w",2.0,0.0,0.0,0.0,0.0,
24286,,8.17715699044913e+17,2022-09-22 05:08:05+00:00,1.57281497055928e+18,"@55motor_boy みずほ銀行の障害で苦労された方の気持ちがよく分かりました(･_･;

トラブル無くして欲しいですね(≧∀≦)",3.0,0.0,0.0,0.0,0.0,
24287,,268003931.0,2022-09-22 05:07:53+00:00,1.57281492347401e+18,"@daitojimari 立憲も今より１０倍支持率増やせば選挙で勝てるかもしれないし
みずほさんも１００倍支持率増やせば良い話。",2.0,0.0,0.0,0.0,0.0,
24288,,735971917.0,2022-09-22 05:07:24+00:00,1.57281480130233e+18,"@mizuho_saiun お久しぶりに会えるねえ‼︎
みずほちゃん楽しみにしてます💕😊",2.0,0.0,0.0,0.0,0.0,
24289,,1.57236589536805e+18,2022-09-22 05:05:41+00:00,1.57281436718315e+18,"急募🆘
りそな、ベータ、アルファ急募🆘

ゆうちょ、みずほ、三菱、新古問わず
引き継ぎなし、カードある方のみ即金😀
三井なども募集してますので
まずはDMを😀
口座
口座買取
お金
個人融資
○",1.0,0.0,0.0,0.0,0.0,
24290,,132888369.0,2022-09-22 05:05:31+00:00,1.57281432719918e+18,RT @jrwest_Shinkan: 9月22日14時0分現在： 九州新幹線内で停電が発生し、一時運転を見合わせ確認を行っていました。このため、みずほ606号（新大阪行き）に約10分の遅れがでています。※東海道・山陽新幹線 個別列車の運行情報は、下記の「個別列車の運行情報」を…,-1.0,1.0,0.0,0.0,0.0,
24291,{'media_keys': ['3_1572814209595092994']},54517192.0,2022-09-22 05:05:04+00:00,1.57281421407042e+18,そういや最近みずほ止まんねーな。金融庁によっぽど絞られたんかな。 https://t.co/PSZy1x79wV,3.0,0.0,0.0,0.0,0.0,
24292,,1.51644310677399e+18,2022-09-22 05:24:30+00:00,1.57281910236397e+18,"👴「これ(みずほの通帳)入らないんだけど」

👩「ここは郵便局なのでみずほ銀行さんに持ってって下さーい」

👴「銀行は皆同じだろうが！何とかしろ！」

二度と来るなハゲ",3.0,0.0,0.0,0.0,0.0,
24293,,128891933.0,2022-09-22 05:24:19+00:00,1.57281905678864e+18,みずほにいたころのレポートでは長期債出してくれないと苦しいとか書いたこともあったのにｗ＞RT,3.0,0.0,0.0,0.0,0.0,
24295,{'media_keys': ['3_1572638100425437190']},1.29096847682836e+18,2022-09-22 05:24:00+00:00,1.57281897648412e+18,"激推し❗❗❗❗❗
本日⏰18-24

👇リピーター多数
『土生みずほ❤』
@chariot__mizuho
25歳 T.164
B.87(E) W.58 H.85

とても美人で礼儀正しい😆💯
しっとり手技😍テクニシャン‼️
そして スイッチが入ると❗❓❓❓

ご予約お待ちしてます🙇‍♂️
LINE https://t.co/aADzUYK9xY https://t.co/7aMjask0P9",2.0,0.0,0.0,0.0,0.0,
24296,,1.5263354319438e+18,2022-09-22 05:23:23+00:00,1.57281882438226e+18,@toraapon225 福島みずほは純粋な日本人じゃないですね！カンノ国からの帰化反日輩です。いい歳したババァがそこまで反日運動をしているか理解に苦しいです。普通なら反日運動ではなく健康のための運動をしないと行けない歳ですけどね！,2.0,0.0,0.0,0.0,0.0,
24297,,395097240.0,2022-09-22 05:23:23+00:00,1.57281882300236e+18,"新入社員に（男女問わず）カウンター業務させない銀行ってあるんやろか・・・？？？？？

みずほコーポレート銀行ぐらいとちゃうん？
あ、今はなくなったか（笑 https://t.co/kkIuklWKpO",3.0,0.0,0.0,0.0,0.0,
24300,,7.89734909329887e+17,2022-09-22 05:21:33+00:00,1.57281836030771e+18,"じゃあ福島みずほが解散請求申立てをすればええやん弁護士なんやろ
ちゃんと法的根拠あんのやろ？自分らでもできるらしいしやればええやん
私もあんなの解散すればいいと思ってはいるけど、その法的根拠は本当にあるのかね
国が頼りにならんなら自分らで請求すりゃええやん。「十分な根拠ある」んやろ",2.0,0.0,0.0,0.0,0.0,
24307,,1.24926448115207e+18,2022-09-22 05:33:14+00:00,1.57282130006603e+18,@lingualandjp みずほと一緒に🇨🇳の旗持って国葬反対デモに参加すればいい！売国奴。,-1.0,0.0,0.0,0.0,0.0,
24308,,170541104.0,2022-09-22 05:32:48+00:00,1.5728211922636e+18,みずほ「これだ！！」 https://t.co/UDCKMa6VTL,-1.0,0.0,0.0,1.0,0.0,
24309,,240560588.0,2022-09-22 05:32:41+00:00,1.57282116212793e+18,みずほ☆彡6/10日　師匠さま https://t.co/fYUTy8WAW5,-1.0,0.0,0.0,0.0,0.0,
24310,,240560588.0,2022-09-22 05:32:41+00:00,1.57282116206484e+18,みずほ☆彡6/17日 ＴＥ☆ちゃん https://t.co/2zw2QaeoD9,-1.0,0.0,0.0,0.0,0.0,
24311,,240560588.0,2022-09-22 05:32:13+00:00,1.57282104399084e+18,みずほ☆彡5/27日Candyのお客様 https://t.co/XyG2hfV3ci,-1.0,0.0,0.0,0.0,0.0,
24312,,240560588.0,2022-09-22 05:32:13+00:00,1.57282104369755e+18,みずほ☆彡5/27日ポールスミスさま https://t.co/OrOchCKGRr,-1.0,0.0,0.0,0.0,0.0,
24313,,240560588.0,2022-09-22 05:32:12+00:00,1.5728210415291e+18,みずほ☆彡5/25、5/27、6/17日カンちゃん https://t.co/PbuuOfpQ46,-1.0,0.0,0.0,0.0,0.0,
24315,,8.9170348824934e+17,2022-09-22 05:30:42+00:00,1.57282066281283e+18,"みずほ信託銀行など、オーナー企業支援に商機: 日本経済新聞 https://t.co/4uXaXpxq6a 
#事業承継　#後継者　#後継ぎ",3.0,0.0,0.0,0.0,0.0,
24316,,1.38076498848311e+18,2022-09-22 05:30:15+00:00,1.5728205486984e+18,"@Mana24936301 みずほ銀行
大山支店628
1212328
ウエチマサヨシ",0.0,0.0,0.0,0.0,0.0,
36789,,1.53737872934885e+18,2022-10-06 18:57:16+00:00,1.57809707265748e+18,"ニーサを始めたいのに
他の金融機関で開設してしますって
どこだろう。

過去にみずほで開設したけど
解約したのになぁ。",6.0,0.0,0.0,0.0,0.0,['1578097072657481728']
36790,,136665747.0,2022-10-06 18:54:59+00:00,1.57809649639366e+18,みずほ出資の裏に楽天の苦境　楽天証券に800億円検討: 日本経済新聞 https://t.co/wFITJC4DOE,3.0,0.0,0.0,1.0,0.0,['1578096496393658368']
36795,,2401051099.0,2022-10-06 23:00:21+00:00,1.57815824801571e+18,"買ったはいいがどう使うかはこれから考えるらしい。マイノリティ出資では対面証券の業務の一部を代替させるような活用は難しいだろう。道具立ては半端にそろってもそれだけでは。だからこそのPBR0.45倍。

みずほ出資の裏に楽天の苦境　楽天証券に800億円検討: 日本経済新聞 https://t.co/2tzA7IfyH4",6.0,0.0,0.0,0.0,0.0,['1578158248015712257']
36810,,1.39863223796533e+18,2022-10-06 22:49:24+00:00,1.57815549011862e+18,"@nishibetsu_egg みずほファームさんおはようございます٩(๑&gt;∀&lt;๑)۶‼️

私は寒さ慣れまだ出来ず💦昨晩はフリースのパジャマ着て寝ました🤭

だし茶漬け専門店を見つけて迷わず飛び込みました( ⸝⸝•ᴗ•⸝⸝ )おかげでポカポカ～仕事もはかどりましたよ✊🏻✨

みずほファームさん風邪にお気をつけて🤗🍲",-1.0,0.0,1.0,1.0,0.0,['1578155490118619136']
